Row;s_RTS_code;e_full_name;s_sec_type_name_dop;s_sec_form_name_full;s_zagolovok_adr;s_ISIN_code;s_CFI_code_2;s_trade_lot;s_step_price;s_currency_kotir;s_trade_in_date;f_is_exchanged;f_invc_full_name;КВАЛ;Торговый календарь
1245;MRVI;Maravai LifeSciences Holdings, Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US56600D1072;ESVUFR;1,00;0,01;USD;10.11.2021 0:00:00;;Maravai LifeSciences Holdings, Inc.;НЕТ;Эмитенты с листингом в США
1246;MRVL;Marvell Technology, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US5738741041;ESVUFR;1,00;0,01;USD;29.04.2021 0:00:00;;Marvell Technology, Inc.;НЕТ;Эмитенты с листингом в США
1247;MS;Morgan Stanley;Акции;Акции иностранного эмитента обыкновенные;;US6174464486;ESVUFR;1,00;0,01;USD;28.11.2014 0:00:00;;Morgan Stanley;НЕТ;Эмитенты с листингом в США
1248;MSA;MSA Safety Incorporated;Акции;Акции иностранного эмитента обыкновенные;;US5534981064;ESVUFR;1,00;0,01;USD;18.05.2020 0:00:00;;MSA Safety Incorporated;НЕТ;Эмитенты с листингом в США
1249;MSCI;MSCI Inc.;Акции;Акции иностранного эмитента обыкновенные;;US55354G1004;ESVUFR;1,00;0,01;USD;31.01.2019 0:00:00;;MSCI Inc.;НЕТ;Эмитенты с листингом в США
1250;MSEX;Middlesex Water Company;Акции;Акции иностранного эмитента обыкновенные;;US5966801087;ESVUFR;1,00;0,01;USD;29.07.2020 0:00:00;;Middlesex Water Company;НЕТ;Эмитенты с листингом в США
1251;MSFT;Microsoft Corporation;Акции;Акции иностранного эмитента обыкновенные;;US5949181045;ESVUFR;1,00;0,01;USD;28.11.2014 0:00:00;;Microsoft Corporation;НЕТ;Эмитенты с листингом в США
1252;MSGE;Madison Square Garden Entertainment Corp.;Акции;Акции иностранного эмитента обыкновенные класса A;;US5582561032;ESVUFR;1,00;0,01;USD;28.04.2023 0:00:00;;Madison Square Garden Entertainment Corp.;ДА;Эмитенты с листингом в США
1253;MSGS;Madison Square Garden Sports Corp.;Акции;Акции иностранного эмитента обыкновенные класса A;;US55825T1034;ESVUFR;1,00;0,01;USD;05.08.2019 0:00:00;;Madison Square Garden Sports Corp.;НЕТ;Эмитенты с листингом в США
1254;MSI;Motorola Solutions, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US6200763075;ESVUFR;1,00;0,01;USD;18.05.2017 0:00:00;;Motorola Solutions, Inc.;НЕТ;Эмитенты с листингом в США
1255;MSM;MSC Industrial Direct Co., Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US5535301064;ESVUFR;1,00;0,01;USD;28.02.2019 0:00:00;;MSC Industrial Direct Co., Inc.;НЕТ;Эмитенты с листингом в США
1256;MSTR;MicroStrategy Incorporated;Акции;Акции иностранного эмитента обыкновенные класса A;;US5949724083;ESVUFR;1,00;0,01;USD;11.06.2019 0:00:00;;MicroStrategy Incorporated;НЕТ;Эмитенты с листингом в США
1257;MTB;M&T Bank Corporation;Акции;Акции иностранного эмитента обыкновенные;;US55261F1049;ESVUFR;1,00;0,01;USD;01.06.2017 0:00:00;;M&T Bank Corporation;НЕТ;Эмитенты с листингом в США
1258;MTCH;Match Group, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US57667L1070;ESVUFR;1,00;0,01;USD;06.07.2020 0:00:00;;Match Group, Inc.;НЕТ;Эмитенты с листингом в США
1259;MTD;Mettler-Toledo International Inc.;Акции;Акции иностранного эмитента обыкновенные;;US5926881054;ESVUFR;1,00;0,01;USD;31.08.2017 0:00:00;;Mettler-Toledo International Inc.;НЕТ;Эмитенты с листингом в США
1260;MTG;MGIC Investment Corporation;Акции;Акции иностранного эмитента обыкновенные;;US5528481030;ESVUFR;1,00;0,01;USD;31.10.2019 0:00:00;;MGIC Investment Corporation;НЕТ;Эмитенты с листингом в США
1261;MTH;Meritage Homes Corporation;Акции;Акции иностранного эмитента обыкновенные;;US59001A1025;ESVUFR;1,00;0,01;USD;11.06.2019 0:00:00;;Meritage Homes Corporation;НЕТ;Эмитенты с листингом в США
1262;MTN;Vail Resorts, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US91879Q1094;ESVUFR;1,00;0,01;USD;31.01.2019 0:00:00;;Vail Resorts, Inc.;НЕТ;Эмитенты с листингом в США
1263;MTRN;Materion Corporation;Акции;Акции иностранного эмитента обыкновенные;;US5766901012;ESVUFR;1,00;0,01;USD;28.02.2019 0:00:00;;Materion Corporation;НЕТ;Эмитенты с листингом в США
1264;MTTR;Matterport, Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US5770961002;ESVUFR;1,00;0,01;USD;10.11.2021 0:00:00;;Matterport, Inc.;НЕТ;Эмитенты с листингом в США
